model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.04323994740843773,0.0005473852506838739,1.0,0.013377789407968521,0.16468866169452667,105.72756695747375,0.8083984375,0.04323994740843773
RegretNetSystem,5,1,1,test,0.040911898016929626,0.0001005509402602911,1.0,0.0023811671417206526,0.16429828107357025,0.04336214065551758,0.644560546875,0.040911898016929626
RegretNetSystem,5,2,1,train,0.01957802101969719,0.00019196741050109267,1.0,0.006077519152313471,0.08397660404443741,106.65539360046387,0.8084375,0.01957802101969719
RegretNetSystem,5,2,1,test,0.015770133584737778,0.0026956938672810793,1.0,0.005505434703081846,0.06685841083526611,0.05423617362976074,0.644677734375,0.015770133584737778
RegretNetSystem,5,3,1,train,0.007898651994764805,0.0005980790010653436,1.0,0.001852861954830587,0.0359981395304203,111.95620274543762,0.8085546875,0.007898651994764805
RegretNetSystem,5,3,1,test,0.008003958500921726,0.0009162962669506669,1.0,0.002044559922069311,0.03597830981016159,0.03809714317321777,0.644716796875,0.008003958500921726
RegretNetSystem,5,4,1,train,0.006770338863134384,0.0005527064786292613,1.0,0.0029555957298725843,0.02645513415336609,111.93926215171814,0.808623046875,0.006770338863134384
RegretNetSystem,5,4,1,test,0.006167656276375055,0.0006974831921979785,1.0,0.001790293026715517,0.026345545426011086,0.03814530372619629,0.64484375,0.006167656276375055
RegretNetSystem,9,1,1,train,0.055263638496398926,0.0004933492746204138,1.0,0.008122329600155354,0.41655758023262024,121.72507977485657,1.250244140625,0.055263638496398926
RegretNetSystem,9,1,1,test,0.055751316249370575,0.0017048546578735113,1.0,0.01066824235022068,0.40864235162734985,0.03543663024902344,1.073193359375,0.055751316249370575
RegretNetSystem,9,2,1,train,0.021786563098430634,0.0009084443445317447,1.0,0.004160257056355476,0.12186088413000107,109.64771723747253,1.250283203125,0.021786563098430634
RegretNetSystem,9,2,1,test,0.021991346031427383,0.0007106518605723977,1.0,0.004098753444850445,0.12395740300416946,0.0341799259185791,1.073310546875,0.021991346031427383
RegretNetSystem,9,3,1,train,0.015489992685616016,0.0018084060866385698,1.0,0.00406710896641016,0.0830276682972908,118.79955649375916,1.250400390625,0.015489992685616016
RegretNetSystem,9,3,1,test,0.01365768350660801,0.00042945650056935847,1.0,0.002676870208233595,0.08246032893657684,0.03853321075439453,1.073349609375,0.01365768350660801
RegretNetSystem,9,4,1,train,0.010143615305423737,0.0006598227773793042,1.0,0.0025457353331148624,0.05118350312113762,115.136883020401,1.25046875,0.010143615305423737
RegretNetSystem,9,4,1,test,0.00969131663441658,0.0010991464368999004,1.0,0.002440706128254533,0.04868999123573303,0.03991389274597168,1.0734765625,0.00969131663441658
RegretNetSystem,10,1,1,train,0.057898495346307755,0.0006459061987698078,1.0,0.008497132919728756,0.42614272236824036,124.63345146179199,1.372451171875,0.057898495346307755
RegretNetSystem,10,1,1,test,0.05847599357366562,0.0006898871506564319,1.0,0.007467849645763636,0.4303915202617645,0.039415836334228516,1.20861328125,0.05847599357366562
RegretNetSystem,10,2,1,train,0.024795273318886757,0.001132857403717935,1.0,0.005047812592238188,0.14329029619693756,120.77777528762817,1.372607421875,0.024795273318886757
RegretNetSystem,10,2,1,test,0.023744741454720497,0.0011827730340883136,1.0,0.003846695413812995,0.1379365772008896,0.03752613067626953,1.20869140625,0.023744741454720497
RegretNetSystem,10,3,1,train,0.01612132042646408,0.001811864785850048,1.0,0.0033870211336761713,0.0905008465051651,116.79338145256042,1.372568359375,0.01612132042646408
RegretNetSystem,10,3,1,test,0.015671005472540855,0.0006724984268657863,1.0,0.0028933449648320675,0.08909279108047485,0.0348210334777832,1.20876953125,0.015671005472540855
RegretNetSystem,10,4,1,train,0.011430327780544758,0.001057275920175016,1.0,0.002515056636184454,0.06123404949903488,120.51587772369385,1.37271484375,0.011430327780544758
RegretNetSystem,10,4,1,test,0.011507679708302021,0.0011962190037593246,1.0,0.002338808262720704,0.06554455310106277,0.03951120376586914,1.208857421875,0.011507679708302021
